id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,description,tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family
27697259918,74877815@N05,15e21f0ccb,877,1,,1,0,0,{'_content': ''},westlake macarthurpark lake architecture neighborhood community palmtrees palms buildings grand fountain losangeles california ca la,34.058208,-118.279023,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
41567267641,74877815@N05,e653d9f7aa,902,1,,1,0,0,{'_content': ''},westlake macarthurpark lake architecture neighborhood community palmtrees palms buildings grand fountain losangeles california ca la,34.058852,-118.277350,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
41567267761,74877815@N05,7cf23006af,907,1,,1,0,0,{'_content': ''},westlake macarthurpark lake architecture neighborhood community palmtrees palms buildings grand fountain losangeles california ca la,34.057033,-118.277473,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
26698375377,74877815@N05,b9f206456b,879,1,,1,0,0,{'_content': ''},westlake macarthurpark lake architecture neighborhood community palmtrees palms buildings grand fountain losangeles california ca la,34.057583,-118.278581,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
39758690640,74877815@N05,1c12777d49,883,1,,1,0,0,{'_content': ''},westlake macarthurpark lake architecture neighborhood community palmtrees palms buildings grand fountain losangeles california ca la,34.057177,-118.277450,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
39758690220,74877815@N05,2cac0dae7b,918,1,,1,0,0,{'_content': ''},westlake macarthurpark lake architecture neighborhood community palmtrees palms buildings grand fountain losangeles california ca la,34.057177,-118.277450,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
41567267261,74877815@N05,9bc2fa2157,816,1,,1,0,0,{'_content': ''},westlake macarthurpark lake architecture neighborhood community palmtrees palms buildings grand fountain losangeles california ca la,34.057033,-118.277473,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
41567267111,74877815@N05,c4af0584b5,898,1,,1,0,0,{'_content': ''},westlake macarthurpark lake architecture neighborhood community palmtrees palms buildings grand fountain losangeles california ca la,34.058833,-118.278962,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
41526216112,74877815@N05,3f91de2e87,801,1,,1,0,0,{'_content': ''},westlake macarthurpark lake architecture neighborhood community palmtrees palms buildings grand fountain losangeles california ca la,34.057888,-118.278839,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
41567266891,74877815@N05,1c32127aa0,859,1,,1,0,0,{'_content': ''},westlake macarthurpark lake architecture neighborhood community palmtrees palms buildings grand fountain losangeles california ca la,34.057888,-118.278839,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
39758689940,74877815@N05,5471140960,902,1,,1,0,0,{'_content': ''},westlake macarthurpark lake architecture neighborhood community palmtrees palms buildings grand fountain losangeles california ca la,34.059252,-118.279000,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
39758689750,74877815@N05,d425194785,886,1,,1,0,0,{'_content': ''},westlake macarthurpark lake architecture neighborhood community palmtrees palms buildings grand fountain losangeles california ca la,34.057177,-118.277450,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
41567266621,74877815@N05,a0a088a168,911,1,,1,0,0,{'_content': ''},westlake macarthurpark lake architecture neighborhood community palmtrees palms buildings grand fountain losangeles california ca la,34.057888,-118.278839,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
39758689400,74877815@N05,3cacab25f5,868,1,,1,0,0,{'_content': ''},westlake macarthurpark lake architecture neighborhood community palmtrees palms buildings grand fountain losangeles california ca la,34.059252,-118.279000,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
41567265621,74877815@N05,4be85e1b04,868,1,,1,0,0,{'_content': ''},westlake macarthurpark lake architecture neighborhood community palmtrees palms buildings grand fountain losangeles california ca la,34.059191,-118.278009,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
41567265101,74877815@N05,ba85540101,903,1,,1,0,0,{'_content': ''},westlake macarthurpark lake architecture neighborhood community palmtrees palms buildings grand fountain losangeles california ca la,34.059188,-118.278131,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
40855916504,74877815@N05,c1954bd1d8,808,1,,1,0,0,{'_content': ''},westlake macarthurpark lake architecture neighborhood community palmtrees palms buildings grand fountain losangeles california ca la,34.058236,-118.279031,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
40674266915,74877815@N05,f6622bd783,875,1,,1,0,0,{'_content': ''},westlake macarthurpark lake architecture neighborhood community palmtrees palms buildings grand fountain losangeles california ca la,34.059166,-118.278887,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
26698372027,74877815@N05,d95b2dd427,788,1,,1,0,0,{'_content': ''},westlake macarthurpark lake architecture neighborhood community palmtrees palms buildings grand fountain losangeles california ca la,34.058833,-118.278962,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
38339849104,77318907@N08,e95a94c262,4641,5,Coffee Klatsch,1,0,0,"{'_content': 'With the geese, ducks, and pigeons at MacArthur Park.'}",macarthurpark california southerncalifornia geese birds,34.059157,-118.278948,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
36036305635,42730864@N05,a29d49611c,4318,5,"Fireworks above Westlake, LA",1,0,0,{'_content': '(Instagram: peterbjork)'},fireworks losangeles westlake macarthurpark skyline fourthofjuly 4thofjuly independenceday twilight,34.062461,-118.278062,16,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
35154502773,21393146@N07,545a51e988,4321,5,Dos Lobos -- Cesar Rojas and David Hidalgo,1,0,0,"{'_content': 'Levitt Pavilion, MacArthur Park, July 15, 2017'}",loslobos music macarthurpark doslobos,34.060263,-118.278256,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
35964392015,21393146@N07,15e6313715,4322,5,Dos Lobos -- Cesar Rojas and David Hidalgo,1,0,0,"{'_content': 'Levitt Pavilion, MacArthur Park, July 15, 2017'}",loslobos music macarthurpark doslobos,34.060180,-118.278264,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
35154502223,21393146@N07,2976dc9759,4317,5,Dos Lobos -- Cesar Rojas and David Hidalgo,1,0,0,"{'_content': 'Levitt Pavilion, MacArthur Park, July 15, 2017'}",loslobos music macarthurpark doslobos,34.060152,-118.278242,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
35575531890,21393146@N07,147d18efbe,4323,5,Dos Lobos -- Cesar Rojas and David Hidalgo,1,0,0,"{'_content': 'Levitt Pavilion, MacArthur Park, July 15, 2017'}",loslobos music macarthurpark doslobos,34.059711,-118.274770,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
35124417944,21393146@N07,a14e679d4c,4315,5,Dos Lobos -- Cesar Rojas and David Hidalgo,1,0,0,"{'_content': 'Levitt Pavilion, MacArthur Park, July 15, 2017'}",loslobos music macarthurpark doslobos,34.060263,-118.278256,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
35964391725,21393146@N07,e651f1bc74,4317,5,Dos Lobos -- Cesar Rojas and David Hidalgo,1,0,0,"{'_content': 'Levitt Pavilion, MacArthur Park, July 15, 2017'}",loslobos music macarthurpark doslobos,34.060208,-118.277903,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
35964391685,21393146@N07,892e11ee22,4309,5,Dos Lobos -- Cesar Rojas and David Hidalgo,1,0,0,"{'_content': 'Levitt Pavilion, MacArthur Park, July 15, 2017'}",loslobos music macarthurpark doslobos,34.060208,-118.278117,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
35575531540,21393146@N07,06ec253130,4330,5,Dos Lobos -- Cesar Rojas and David Hidalgo,1,0,0,"{'_content': 'Levitt Pavilion, MacArthur Park, July 15, 2017'}",loslobos music macarthurpark doslobos,34.059391,-118.274770,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
35575530540,21393146@N07,6e04d50985,4329,5,Dos Lobos -- Cesar Rojas and David Hidalgo,1,0,0,"{'_content': 'Levitt Pavilion, MacArthur Park, July 15, 2017'}",loslobos music macarthurpark doslobos,34.060263,-118.278256,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
35964390695,21393146@N07,fe2f1dd32c,4312,5,Dos Lobos -- Cesar Rojas and David Hidalgo,1,0,0,"{'_content': 'Levitt Pavilion, MacArthur Park, July 15, 2017'}",loslobos music macarthurpark doslobos,34.060180,-118.278153,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
35575530220,21393146@N07,17c58362ec,4299,5,Dos Lobos -- Cesar Rojas and David Hidalgo,1,0,0,"{'_content': 'Levitt Pavilion, MacArthur Park, July 15, 2017'}",loslobos music macarthurpark doslobos,34.060208,-118.277903,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
35964390295,21393146@N07,240ea0ccbf,4291,5,Dos Lobos -- Cesar Rojas and David Hidalgo,1,0,0,"{'_content': 'Levitt Pavilion, MacArthur Park, July 15, 2017'}",loslobos music macarthurpark doslobos,34.060336,-118.278398,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
35923031216,21393146@N07,3700932698,4295,5,Dos Lobos -- Cesar Rojas and David Hidalgo,1,0,0,"{'_content': 'Levitt Pavilion, MacArthur Park, July 15, 2017'}",loslobos music macarthurpark doslobos,34.060263,-118.278256,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
34157405220,147141688@N03,69bb330ac7,4171,5,MacArthur Park,1,0,0,"{'_content': 'MacArthur Park in the Westlake neighborhood of Los Angeles, California.\n\n<a href=""https://en.wikipedia.org/wiki/MacArthur_Park"" rel=""nofollow"">en.wikipedia.org/wiki/MacArthur_Park</a>\n\n20170410'}",20170410 macarthurpark westlakepark,34.058348,-118.278014,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
30340562776,25563261@N05,4b0e7bf555,5560,6,IMG_4318,1,0,0,"{'_content': 'Participating in CicLAvia (Heart of L.A.), where 5.75 miles of downtown was closed from traffic to allow open streets for bicyclists, pedestrians, skateboarders, skaters, etc., in Los Angeles, CA'}",losangeles ca usa dtla downtownlosangeles socal southerncalifornia ciclavia westlake macarthurpark park bicyclist bicycle,34.057624,-118.279342,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
30340562116,25563261@N05,32533e89aa,5473,6,IMG_4319,1,0,0,"{'_content': 'Participating in CicLAvia (Heart of L.A.), where 5.75 miles of downtown was closed from traffic to allow open streets for bicyclists, pedestrians, skateboarders, skaters, etc., in Los Angeles, CA'}",losangeles ca usa dtla downtownlosangeles socal southerncalifornia ciclavia westlake macarthurpark park bicyclist bicycle truck,34.057377,-118.278778,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
29470931566,45152500@N00,69c9099f96,8596,9,MacArthur Park scenes,1,0,0,{'_content': 'Dcim\\100gopro'},lacd1 macarthurpark macarthur park joe4cd1 chaleconcedillo losangeles,34.060152,-118.278239,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
29470928996,45152500@N00,fa75150e24,8142,9,MacArthur Park scenes,1,0,0,{'_content': 'Dcim\\100gopro'},lacd1 macarthurpark macarthur park joe4cd1 chaleconcedillo losangeles,34.060021,-118.278143,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
29396622392,45152500@N00,526d9baf1f,8193,9,MacArthur Park scenes,1,0,0,{'_content': 'Dcim\\100gopro'},lacd1 macarthurpark macarthur park joe4cd1 chaleconcedillo losangeles,34.058065,-118.280428,16,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
29396619572,45152500@N00,7751d6162f,8139,9,MacArthur Park scenes,1,0,0,{'_content': 'Dcim\\100gopro'},lacd1 macarthurpark macarthur park joe4cd1 chaleconcedillo losangeles,34.060021,-118.278143,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
29396617112,45152500@N00,962f22a924,7788,8,MacArthur Park scenes,1,0,0,{'_content': 'Dcim\\100gopro'},lacd1 macarthurpark macarthur park joe4cd1 chaleconcedillo losangeles,34.060021,-118.278143,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
29396617132,45152500@N00,63c9b7b42a,8068,9,MacArthur Park scenes,1,0,0,{'_content': 'Dcim\\100gopro'},lacd1 macarthurpark macarthur park joe4cd1 chaleconcedillo losangeles,34.058065,-118.280428,16,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
28707460700,25563261@N05,d73cfe462e,8848,9,IMG_3886,1,0,0,"{'_content': 'Participating in CicLAvia (Iconic Wilshire Boulevard), where 3.5 miles of Wilshire Boulevard was closed from traffic for bicyclists, pedestrians, skateboarders, etc., from downtown to Koreatown, in Los Angeles, CA'}",dtla downtownlosangeles losangeles usa ca southerncalifornia socal ciclavia koreatown wilshireboulevard westlake macarthurpark park bike bicyclist palmtree westlaketheatre,34.059230,-118.277939,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
28707459910,25563261@N05,bfaf65a25b,8198,9,IMG_3896,1,0,0,"{'_content': 'Participating in CicLAvia (Iconic Wilshire Boulevard), where 3.5 miles of Wilshire Boulevard was closed from traffic for bicyclists, pedestrians, skateboarders, etc., from downtown to Koreatown, in Los Angeles, CA'}",dtla downtownlosangeles losangeles usa ca southerncalifornia socal ciclavia koreatown wilshireboulevard westlake macarthurpark park sign swapmeet mural westlaketheatre,34.057708,-118.275637,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
28917183071,25563261@N05,6df2cc4223,8818,9,IMG_3911,1,0,0,"{'_content': 'Participating in CicLAvia (Iconic Wilshire Boulevard), where 3.5 miles of Wilshire Boulevard was closed from traffic for bicyclists, pedestrians, skateboarders, etc., from downtown to Koreatown, in Los Angeles, CA'}",dtla downtownlosangeles losangeles usa ca southerncalifornia socal ciclavia koreatown wilshireboulevard park macarthurpark westlake,34.059555,-118.279184,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
28888214852,25563261@N05,532fed0d33,8643,9,IMG_3891,1,0,0,"{'_content': 'Participating in CicLAvia (Iconic Wilshire Boulevard), where 3.5 miles of Wilshire Boulevard was closed from traffic for bicyclists, pedestrians, skateboarders, etc., from downtown to Koreatown, in Los Angeles, CA'}",dtla downtownlosangeles losangeles usa ca southerncalifornia socal ciclavia koreatown wilshireboulevard westlake macarthurpark park bike bicyclist sign palmtree westlaketheatre,34.059283,-118.277984,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
28888214512,25563261@N05,ecc822ee52,8473,9,IMG_3893,1,0,0,"{'_content': 'Participating in CicLAvia (Iconic Wilshire Boulevard), where 3.5 miles of Wilshire Boulevard was closed from traffic for bicyclists, pedestrians, skateboarders, etc., from downtown to Koreatown, in Los Angeles, CA'}",dtla downtownlosangeles losangeles usa ca southerncalifornia socal ciclavia koreatown wilshireboulevard westlake macarthurpark park bike bicyclist sign palmtree westlaketheatre,34.058358,-118.276337,16,0,YL1rrY5YULoVwr15CQ,92059074,1,0,0,0
27062133090,45958601@N02,65b8e595c2,7393,8,Watching Their Goods !,1,0,0,"{'_content': 'Two women watching their goods that they are selling with several others across from Mac Arthur Park in Los Angeles, at the base of the LA Metro Line.'}",losangeles streetscene palmtrees sidewalkmarket streetmarket macarthurpark urbanlife streetsale lapalmtrees lifeinlosangeles urbanla latinlife laasseenbyjoeyz1 streetscenesla latinlifela bylaphotolaureatejoeyzanotti,34.057139,-118.274817,15,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
26732637662,45958601@N02,d8055d6125,7642,8,Hard Work Making Fruit Ices,1,0,0,"{'_content': ""On the corner of LA's Mac Arthur Park one will find numerous women creating various flavors of ices for a warm afternoon. From strawberry or pineapple to chili and lime. ""}",losangeles streetscene streetfood macarthurpark iphone urbanlife ices mexicantradition urbanla mexicanstreetfood latinlife phoneinpocket mexicanices latintradition warmdayinla laasseenbyjoeyz1 latinlifela bylaphotolaureatejoeyzanotti fruitices,34.056837,-118.277049,15,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
26823194675,45958601@N02,5596b443f4,7055,8,Close Up - Metro Shoe Shine,1,0,0,{'_content': 'Placing the polish on the guitar toting cowboy at the Westlake Metro Station in the Mac Arthur Park area of Los Angeles.'},losangeles streetlife streetscene shoeshine macarthurpark urbanlife urbanscene lifeinthestreet lalife streetshoeshine urbanscenelosangeles urbanlifela laasseenbyjoeyz1 bylaphotolaureatejoeyzanotti closeupshoeshine,34.057103,-118.275783,15,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
23616794829,64232630@N00,9a4709edbe,1591,2,Soul Worth,1,0,0,{'_content': 'Inside one of the MacArthur Park tunnels.'},california park city blue red urban usa streetart green art america painting la back losangeles clothing mural paint downtown unitedstates flat rip murals tunnel socal soul worth downtownla publicart 2009 dtla drill macarthur macarthurpark shah budah aver zender yesican anark flatback muralrestoration nvader sipuedo s6100100dscn9717 soulworth muralrestoration2009 ripblue flatblackclothing flatbackclothingcom,34.059548,-118.278604,16,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
23648712595,12540153@N06,348ec695d1,5819,6,CicLAvia - Heart of LA,1,0,0,"{'_content': '&quot;Spheres of MacArthur Park&quot;\nThe roughly 2,500 spheres that comprise the art project, some as large as 6 feet in diameter, were painted by about 10,000 volunteers, most of them children.\nMacArthur Park│Los Angeles CA'}",lake art water fountain colors skyline reflections losangeles nikon colorful cityscape palmtrees macarthurpark portraitsofhope d7100 heartoflosangeles ciclavia spheresofmacarthurpark,34.059112,-118.278712,16,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
22560036413,18217240@N07,1a21121f1d,657,1,"El Mac and Retna- detail  (March, 2011)",1,0,0,"{'_content': 'MacArthur Park Primary Center School on 7th, Westlake, Los Angeles'}",streetart murals westlake awr msk macarthurpark streetartists elmac retna lastreetart streetartla elmacandretna urbanartla laurbanstreetart,34.057750,-118.279817,16,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
22595505597,64232630@N00,bdde21b4e5,5658,6,The Spheres at MacArthur Park,1,0,0,"{'_content': '<a href=""http://www.portraitsofhope.org/projects/spheres/index.php"" rel=""nofollow"">Portraits of Hope</a>'}",california park flowers blue red urban usa lake green art colors america ball la losangeles unitedstates balloon floating socal inflatable round publicart spheres beachball macarthurpark portraitsofhope s6100100dscn9659,34.057548,-118.277853,16,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
22296664845,25563261@N05,6f3ca11f9a,594,1,PA180479,1,0,0,"{'_content': 'At MacArthur Park viewing Portraits of Hope (where 3000 vinyl balls were placed in the lake as part of an art project) during CicLAvia (Heart of L.A. route -- 5th anniversary), where 6 miles of roads were closed off from traffic for bicyclists, pedestrians, skateboarders, etc., in downtown Los Angeles, CA'}",park ca people usa lake art losangeles colorful balls westlake socal publicart southerncalifornia dtla macarthurpark downtownlosangeles portraitsofhope heartofla ciclavia,34.057865,-118.278701,16,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
22270644766,25563261@N05,622959a3f5,772,1,PA180480,1,0,0,"{'_content': 'At MacArthur Park viewing Portraits of Hope (where 3000 vinyl balls were placed in the lake as part of an art project) during CicLAvia (Heart of L.A. route -- 5th anniversary), where 6 miles of roads were closed off from traffic for bicyclists, pedestrians, skateboarders, etc., in downtown Los Angeles, CA'}",park ca usa seagulls lake art birds losangeles colorful ducks balls westlake socal palmtree publicart southerncalifornia dtla macarthurpark downtownlosangeles portraitsofhope heartofla ciclavia,34.057865,-118.278701,16,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
22108967488,25563261@N05,dff876e5ab,707,1,PA180491,1,0,0,"{'_content': 'At MacArthur Park viewing Portraits of Hope (where 3000 vinyl balls were placed in the lake as part of an art project) during CicLAvia (Heart of L.A. route -- 5th anniversary), where 6 miles of roads were closed off from traffic for bicyclists, pedestrians, skateboarders, etc., in downtown Los Angeles, CA'}",park ca sky usa lake art fountain clouds losangeles colorful balls westlake socal publicart southerncalifornia dtla macarthurpark downtownlosangeles portraitsofhope heartofla ciclavia,34.058168,-118.279044,16,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
21675639753,25563261@N05,83cb09252c,5673,6,PA180501,1,0,0,"{'_content': 'At MacArthur Park viewing Portraits of Hope (where 3000 vinyl balls were placed in the lake as part of an art project) during CicLAvia (Heart of L.A. route -- 5th anniversary), where 6 miles of roads were closed off from traffic for bicyclists, pedestrians, skateboarders, etc., in downtown Los Angeles, CA'}",park ca usa lake art losangeles colorful balls westlake socal publicart southerncalifornia dtla macarthurpark downtownlosangeles portraitsofhope heartofla ciclavia,34.059157,-118.278754,16,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
22270641226,25563261@N05,88457faa15,753,1,IMG_3445,1,0,0,"{'_content': 'At MacArthur Park viewing Portraits of Hope (where 3000 vinyl balls were placed in the lake as part of an art project) during CicLAvia (Heart of L.A. route -- 5th anniversary), where 6 miles of roads were closed off from traffic for bicyclists, pedestrians, skateboarders, etc., in downtown Los Angeles, CA'}",park ca sky usa lake art fountain clouds losangeles colorful balls westlake socal publicart southerncalifornia dtla macarthurpark downtownlosangeles portraitsofhope heartofla ciclavia,34.057486,-118.277406,16,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
22296659635,25563261@N05,bc64132e84,771,1,PA180504,1,0,0,"{'_content': 'At MacArthur Park viewing Portraits of Hope (where 3000 vinyl balls were placed in the lake as part of an art project) during CicLAvia (Heart of L.A. route -- 5th anniversary), where 6 miles of roads were closed off from traffic for bicyclists, pedestrians, skateboarders, etc., in downtown Los Angeles, CA'}",park ca usa lake art fountain losangeles colorful balls westlake socal publicart southerncalifornia dtla macarthurpark downtownlosangeles portraitsofhope heartofla ciclavia,34.057599,-118.277982,16,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
22108963258,25563261@N05,a5da71523f,5711,6,PA180476,1,0,0,"{'_content': 'At MacArthur Park viewing Portraits of Hope (where 3000 vinyl balls were placed in the lake as part of an art project) during CicLAvia (Heart of L.A. route -- 5th anniversary), where 6 miles of roads were closed off from traffic for bicyclists, pedestrians, skateboarders, etc., in downtown Los Angeles, CA'}",park ca people usa lake art fountain losangeles colorful balls westlake socal publicart southerncalifornia dtla macarthurpark downtownlosangeles portraitsofhope heartofla ciclavia,34.057865,-118.278701,16,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
22109851699,25563261@N05,4b16216d59,717,1,PA180477,1,0,0,"{'_content': 'At MacArthur Park viewing Portraits of Hope (where 3000 vinyl balls were placed in the lake as part of an art project) during CicLAvia (Heart of L.A. route -- 5th anniversary), where 6 miles of roads were closed off from traffic for bicyclists, pedestrians, skateboarders, etc., in downtown Los Angeles, CA'}",park ca people usa seagulls lake art fountain birds losangeles colorful balls westlake socal publicart southerncalifornia dtla macarthurpark downtownlosangeles portraitsofhope heartofla ciclavia,34.057865,-118.278701,16,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
21673925224,25563261@N05,7f0d9d6601,5797,6,PA180481,1,0,0,"{'_content': 'At MacArthur Park viewing Portraits of Hope (where 3000 vinyl balls were placed in the lake as part of an art project) during CicLAvia (Heart of L.A. route -- 5th anniversary), where 6 miles of roads were closed off from traffic for bicyclists, pedestrians, skateboarders, etc., in downtown Los Angeles, CA'}",park ca usa seagulls lake art birds losangeles colorful ducks balls westlake socal palmtree publicart southerncalifornia dtla macarthurpark downtownlosangeles portraitsofhope heartofla ciclavia,34.057865,-118.278701,16,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
22296654085,25563261@N05,0ee490b7a5,5724,6,PA180483,1,0,0,"{'_content': 'At MacArthur Park viewing Portraits of Hope (where 3000 vinyl balls were placed in the lake as part of an art project) during CicLAvia (Heart of L.A. route -- 5th anniversary), where 6 miles of roads were closed off from traffic for bicyclists, pedestrians, skateboarders, etc., in downtown Los Angeles, CA'}",park ca usa seagulls lake art birds losangeles colorful ducks balls westlake socal publicart southerncalifornia dtla macarthurpark downtownlosangeles portraitsofhope heartofla ciclavia,34.057865,-118.278701,16,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
22108957108,25563261@N05,b0d074f97a,710,1,PA180484,1,0,0,"{'_content': 'At MacArthur Park viewing Portraits of Hope (where 3000 vinyl balls were placed in the lake as part of an art project) during CicLAvia (Heart of L.A. route -- 5th anniversary), where 6 miles of roads were closed off from traffic for bicyclists, pedestrians, skateboarders, etc., in downtown Los Angeles, CA'}",park ca usa seagulls lake art birds losangeles colorful ducks balls westlake socal publicart southerncalifornia dtla macarthurpark downtownlosangeles portraitsofhope heartofla ciclavia,34.057865,-118.278701,16,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
22270631966,25563261@N05,04cb85e18e,5739,6,PA180489,1,0,0,"{'_content': 'At MacArthur Park viewing Portraits of Hope (where 3000 vinyl balls were placed in the lake as part of an art project) during CicLAvia (Heart of L.A. route -- 5th anniversary), where 6 miles of roads were closed off from traffic for bicyclists, pedestrians, skateboarders, etc., in downtown Los Angeles, CA'}",park ca usa lake art fountain losangeles colorful balls westlake socal publicart southerncalifornia dtla macarthurpark downtownlosangeles portraitsofhope heartofla ciclavia,34.058168,-118.279044,16,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
22109843819,25563261@N05,3ea3bd6858,5755,6,PA180493,1,0,0,"{'_content': 'At MacArthur Park viewing Portraits of Hope (where 3000 vinyl balls were placed in the lake as part of an art project) during CicLAvia (Heart of L.A. route -- 5th anniversary), where 6 miles of roads were closed off from traffic for bicyclists, pedestrians, skateboarders, etc., in downtown Los Angeles, CA'}",park ca sky usa lake art clouds losangeles colorful balls westlake socal publicart southerncalifornia dtla macarthurpark downtownlosangeles portraitsofhope heartofla ciclavia,34.058168,-118.279044,16,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
22270629686,25563261@N05,66f738e6a2,5799,6,PA180495,1,0,0,"{'_content': 'At MacArthur Park viewing Portraits of Hope (where 3000 vinyl balls were placed in the lake as part of an art project) during CicLAvia (Heart of L.A. route -- 5th anniversary), where 6 miles of roads were closed off from traffic for bicyclists, pedestrians, skateboarders, etc., in downtown Los Angeles, CA'}",park ca usa lake art birds losangeles colorful ducks balls westlake socal publicart southerncalifornia dtla macarthurpark downtownlosangeles portraitsofhope heartofla ciclavia,34.059157,-118.278754,16,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
22270628146,25563261@N05,76d580d9a8,652,1,PA180498,1,0,0,"{'_content': 'At MacArthur Park viewing Portraits of Hope (where 3000 vinyl balls were placed in the lake as part of an art project) during CicLAvia (Heart of L.A. route -- 5th anniversary), where 6 miles of roads were closed off from traffic for bicyclists, pedestrians, skateboarders, etc., in downtown Los Angeles, CA'}",park ca usa lake art losangeles colorful balls westlake socal publicart southerncalifornia dtla macarthurpark downtownlosangeles portraitsofhope heartofla ciclavia,34.059157,-118.278754,16,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
22108950388,25563261@N05,575e9f6a27,720,1,PA180499,1,0,0,"{'_content': 'At MacArthur Park viewing Portraits of Hope (where 3000 vinyl balls were placed in the lake as part of an art project) during CicLAvia (Heart of L.A. route -- 5th anniversary), where 6 miles of roads were closed off from traffic for bicyclists, pedestrians, skateboarders, etc., in downtown Los Angeles, CA'}",park ca usa lake art losangeles colorful balls westlake socal publicart southerncalifornia dtla macarthurpark downtownlosangeles portraitsofhope heartofla ciclavia,34.059157,-118.278754,16,0,c9d0dwRTUb8v0hz88w,23511979,1,0,0,0
